observed_on,latitude,longitude,time_observed_at,time_zone,out_of_range,common_name,taxon_family_name,scientific_name,taxon_id,id,user_id,user_login,created_at,updated_at,quality_grade,license,url,image_url,id_please,captive_cultivated,coordinates_obscured,place_state_name,description
20161118,38.633805,-121.2296767,2016-11-18 22:56:00 UTC,Pacific Time (US & Canada),FALSE,Chinook Salmon,Salmonidae,Oncorhynchus tshawytscha,54191,4597133,32455,paloma,2016-11-19 02:23:14 UTC,2017-09-16 00:01:34 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/4597133,https://static.inaturalist.org/photos/5556681/medium.jpeg?1479522103,FALSE,FALSE,FALSE,California,          
20161118,38.63363833,-121.2302317,2016-11-18 23:02:00 UTC,Pacific Time (US & Canada),FALSE,Chinook Salmon,Salmonidae,Oncorhynchus tshawytscha,54191,4597134,32455,paloma,2016-11-19 02:23:14 UTC,2017-11-14 02:04:13 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/4597134,https://static.inaturalist.org/photos/5556682/medium.jpeg?1479522116,FALSE,FALSE,FALSE,California,          
20160424,30.86612579,-115.5467294,2016-04-24 18:59:00 UTC,Hawaii,,,Salmonidae,Oncorhynchus mykiss nelsoni,549293,4613537,279716,saulwkco,2016-11-22 02:14:33 UTC,2017-07-20 23:26:45 UTC,research,CC-BY-NC,http://conabio.inaturalist.org/observations/4613537,https://static.inaturalist.org/photos/5580892/medium.jpg?1479780765,FALSE,FALSE,TRUE,Baja California,
20161122,45.51218,-123.8339833,2016-11-22 22:28:41 UTC,Pacific Time (US & Canada),FALSE,Chum Salmon,Salmonidae,Oncorhynchus keta,107572,4618744,319374,kenchamberlain,2016-11-23 01:36:34 UTC,2017-11-14 01:28:25 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/4618744,https://static.inaturalist.org/photos/5588402/medium.jpg?1479865008,FALSE,FALSE,FALSE,Oregon,
20110625,49.968,5.122,2011-06-25 15:22:00 UTC,Paris,,Grayling,Salmonidae,Thymallus thymallus,114127,4646073,73671,purperlibel,2016-11-27 09:33:54 UTC,2016-11-27 10:49:37 UTC,research,CC-BY,http://www.inaturalist.org/observations/4646073,https://static.inaturalist.org/photos/5625257/medium.jpeg?1480238918,FALSE,FALSE,FALSE,Luxembourg,
20161125,32.68356,-116.53254,2016-11-25 19:40:00 UTC,Pacific Time (US & Canada),FALSE,Rainbow Trout,Salmonidae,Oncorhynchus mykiss,47516,4652964,81261,biohexx1,2016-11-28 02:46:47 UTC,2017-04-29 01:22:03 UTC,research,,http://www.inaturalist.org/observations/4652964,https://static.inaturalist.org/photos/5632207/medium.jpeg?1480301175,FALSE,FALSE,FALSE,California,Dead fish caught up in fishing line.
20160804,69.0127386,23.04039001,2016-08-04 14:05:00 UTC,Athens,,Brown Trout,Salmonidae,Salmo trutta,47518,4660333,373313,joonastammivuori,2016-11-29 11:33:52 UTC,2016-12-11 21:34:08 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/4660333,https://static.inaturalist.org/photos/5642373/medium.jpeg?1480419210,FALSE,FALSE,FALSE,,
20161203,47.17682805,-122.3178837,2016-12-03 20:32:56 UTC,Pacific Time (US & Canada),FALSE,Chum Salmon,Salmonidae,Oncorhynchus keta,107572,4710004,343016,kylebosch,2016-12-04 19:31:04 UTC,2017-04-05 23:10:56 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/4710004,https://static.inaturalist.org/photos/5696234/medium.jpg?1480879878,FALSE,FALSE,FALSE,Washington,
20061225,40.69420412,-122.9731281,2006-12-25 20:59:00 UTC,Pacific Time (US & Canada),,Coastal Rainbow Trout,Salmonidae,Oncorhynchus mykiss irideus,143607,4717634,329176,jgarwood,2016-12-05 05:59:20 UTC,2017-10-09 22:16:46 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/4717634,https://static.inaturalist.org/photos/5701992/medium.jpg?1480917270,FALSE,FALSE,TRUE,California,steelhead captured with while flyfishing
20161205,38.52012978,-121.9677358,2016-12-05 20:43:29 UTC,Pacific Time (US & Canada),FALSE,Chinook Salmon,Salmonidae,Oncorhynchus tshawytscha,54191,4720471,117554,eddiecorwin,2016-12-05 20:44:08 UTC,2017-06-27 02:43:16 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/4720471,https://static.inaturalist.org/photos/5706651/medium.jpg?1480971786,FALSE,FALSE,FALSE,California,
20161210,47.22505333,-122.393775,2016-12-10 19:21:01 UTC,Pacific Time (US & Canada),FALSE,Chum Salmon,Salmonidae,Oncorhynchus keta,107572,4766120,346307,josea84,2016-12-13 04:00:39 UTC,2017-04-05 23:11:34 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/4766120,https://static.inaturalist.org/photos/5802232/medium.jpg?1481602106,FALSE,FALSE,FALSE,Washington,
20161212,47.32481928,-122.2863585,2016-12-13 04:47:03 UTC,Pacific Time (US & Canada),FALSE,Rainbow Trout,Salmonidae,Oncorhynchus mykiss,47516,4766367,346307,josea84,2016-12-13 04:50:55 UTC,2017-04-05 23:11:35 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/4766367,https://static.inaturalist.org/photos/5802516/medium.jpg?1481604667,FALSE,FALSE,FALSE,Washington,
20160903,47.159392,-94.762664,2016-09-03 16:20:38 UTC,Central Time (US & Canada),FALSE,Lake Whitefish,Salmonidae,Coregonus clupeaformis,98445,4768151,330695,bekkita,2016-12-13 17:17:21 UTC,2016-12-14 03:48:06 UTC,research,,http://www.inaturalist.org/observations/4768151,https://static.inaturalist.org/photos/5805294/medium.jpg?1481649447,FALSE,FALSE,FALSE,Minnesota,"Whitefish | Coregonus clupeiformis
Kabekona Lake, Laporte, MN | 9-3-16"
20160827,36.18984515,-118.6641455,2016-08-28 00:56:00 UTC,Pacific Time (US & Canada),FALSE,Rainbow Trout,Salmonidae,Oncorhynchus mykiss,47516,4768602,350902,rickzanimal,2016-12-13 18:38:22 UTC,2017-11-15 19:20:37 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/4768602,https://static.inaturalist.org/photos/5806017/medium.jpeg?1481654272,FALSE,FALSE,FALSE,California,
20160802,66.13109067,28.25962543,2016-08-02 13:25:00 UTC,Athens,,European Cisco,Salmonidae,Coregonus albula,98434,4778124,367308,apearox,2016-12-15 14:44:56 UTC,2017-01-18 20:11:14 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/4778124,https://static.inaturalist.org/photos/5820145/medium.jpg?1481811929,FALSE,FALSE,FALSE,,
20050914,46.1818101,-88.81973684,2005-09-14 16:54:00 UTC,Central Time (US & Canada),FALSE,Brook Trout,Salmonidae,Salvelinus fontinalis,49596,4781384,276236,ggoatboy,2016-12-16 11:09:28 UTC,2016-12-18 14:43:05 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/4781384,https://static.inaturalist.org/photos/5825305/medium.jpeg?1481886001,FALSE,FALSE,FALSE,Michigan,"Cooks Run near Iron River, MI.  Caught on a size 14 Pass Lake.      "
20070506,43.58458762,-91.01083875,2007-05-06 13:33:00 UTC,Central Time (US & Canada),,River Trout,Salmonidae,Salmo trutta fario,47514,4781397,276236,ggoatboy,2016-12-16 11:23:01 UTC,2016-12-16 12:11:20 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/4781397,https://static.inaturalist.org/photos/5825313/medium.jpeg?1481886972,FALSE,FALSE,FALSE,Wisconsin,"Duck Egg County Forest, Springville Branch Bad Axe River near Viroqua, WI"
20121021,42.50340879,-124.1883373,2012-10-21 20:43:00 UTC,Mountain Time (US & Canada),FALSE,Rainbow Trout,Salmonidae,Oncorhynchus mykiss,47516,4793909,264009,ck2az,2016-12-19 06:25:25 UTC,2017-04-28 03:18:45 UTC,research,CC-BY,https://www.inaturalist.org/observations/4793909,https://static.inaturalist.org/photos/5843379/medium.jpeg?1482128677,FALSE,FALSE,FALSE,Oregon,
20121020,42.64118386,-124.0318036,2012-10-21 00:31:00 UTC,Mountain Time (US & Canada),FALSE,Rainbow Trout,Salmonidae,Oncorhynchus mykiss,47516,4793947,264009,ck2az,2016-12-19 06:38:14 UTC,2017-04-28 03:18:43 UTC,research,CC-BY,https://www.inaturalist.org/observations/4793947,https://static.inaturalist.org/photos/5843459/medium.jpeg?1482129330,FALSE,FALSE,FALSE,Oregon,of note on steelhead if the top fin has a ding cut out its hatchery if not in Oregon the fish has to go back in the water
20121020,42.5001632,-124.2457581,2012-10-21 02:06:00 UTC,Mountain Time (US & Canada),FALSE,Rainbow Trout,Salmonidae,Oncorhynchus mykiss,47516,4793969,264009,ck2az,2016-12-19 06:43:44 UTC,2017-04-05 23:11:55 UTC,research,CC-BY,https://www.inaturalist.org/observations/4793969,https://static.inaturalist.org/photos/5843483/medium.jpeg?1482129619,FALSE,FALSE,FALSE,Oregon,note this fish has a ding cut on the fin making it a hatchery fish that has lived as a smolt then released in the river as a fry then going to the ocean and returning to the river 
20161221,38.01864961,-122.7331849,2016-12-21 18:59:40 UTC,Pacific Time (US & Canada),FALSE,Coho Salmon,Salmonidae,Oncorhynchus kisutch,53692,4827447,382280,emily_roberts,2016-12-21 19:00:55 UTC,2017-04-05 23:12:35 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/4827447,https://static.inaturalist.org/photos/5857325/medium.jpeg?1482346865,FALSE,FALSE,FALSE,California,Seen with female and another male; signs of spawning
20161224,38.01861191,-122.7327805,2016-12-24 19:04:40 UTC,Pacific Time (US & Canada),FALSE,Coho Salmon,Salmonidae,Oncorhynchus kisutch,53692,4839296,371846,savannahrobinson,2016-12-24 19:07:10 UTC,2018-01-17 22:10:42 UTC,research,,https://www.inaturalist.org/observations/4839296,https://static.inaturalist.org/photos/5874950/medium.jpeg?1482606460,FALSE,FALSE,FALSE,California,2 males and 1 female under the bridge at Samuel P. Taylor State Park
20161106,47.09081958,-123.0965553,2016-11-06 18:47:56 UTC,Pacific Time (US & Canada),FALSE,Chum Salmon,Salmonidae,Oncorhynchus keta,107572,4839481,71666,wendycitsci,2016-12-24 19:51:01 UTC,2017-04-05 23:12:45 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/4839481,https://static.inaturalist.org/photos/5875100/medium.jpg?1482609070,FALSE,FALSE,FALSE,Washington,Kennedy Creek Preserve and Interpretive Trail 
20161103,46.08988611,-123.7473528,2016-11-04 02:42:00 UTC,Hawaii,FALSE,Chinook Salmon,Salmonidae,Oncorhynchus tshawytscha,54191,4842188,25763,leecain,2016-12-25 18:21:28 UTC,2017-04-05 23:12:49 UTC,research,,https://www.inaturalist.org/observations/4842188,https://static.inaturalist.org/photos/5879085/medium.jpeg?1482690037,FALSE,FALSE,FALSE,Oregon,late fall run or early winter run (wild)
20161022,-43.53408889,172.6340639,2016-10-21 22:24:00 UTC,Wellington,,Brown Trout,Salmonidae,Salmo trutta,47518,4856396,128671,katemccombs,2016-12-28 05:33:08 UTC,2017-01-12 05:04:38 UTC,research,CC-BY-NC,http://naturewatch.org.nz/observations/4856396,https://static.inaturalist.org/photos/5895886/medium.jpeg?1482902895,FALSE,FALSE,FALSE,Canterbury,"In fairly shallow water, in Avon River, in the middle of Christchurch.

5 fish seen - only 2 in this photo."
20161230,41.95308545,-124.0539548,2016-12-30 17:19:58 UTC,Pacific Time (US & Canada),FALSE,Chinook Salmon,Salmonidae,Oncorhynchus tshawytscha,54191,4868535,329176,jgarwood,2016-12-30 17:21:15 UTC,2017-04-07 22:36:53 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/4868535,https://static.inaturalist.org/photos/5920073/medium.jpg?1483153917,FALSE,FALSE,TRUE,California,Female carcass
20150317,46.1746152,-123.8502079,2015-03-17 22:24:00 UTC,Hawaii,FALSE,Coho Salmon,Salmonidae,Oncorhynchus kisutch,53692,4872838,25763,leecain,2016-12-31 06:41:25 UTC,2017-04-05 23:13:07 UTC,research,,https://www.inaturalist.org/observations/4872838,https://static.inaturalist.org/photos/5921847/medium.jpeg?1483166457,FALSE,FALSE,FALSE,Oregon,
20161231,38.01864959,-122.73302,2016-12-31 16:49:42 UTC,Pacific Time (US & Canada),FALSE,Coho Salmon,Salmonidae,Oncorhynchus kisutch,53692,4873769,371846,savannahrobinson,2016-12-31 16:50:37 UTC,2018-01-17 22:09:47 UTC,research,,https://www.inaturalist.org/observations/4873769,https://static.inaturalist.org/photos/5923348/medium.jpeg?1483203092,FALSE,FALSE,FALSE,California,Male and female
20090721,46.02450806,-89.66726303,2009-07-22 06:24:00 UTC,Arizona,FALSE,Lake Trout,Salmonidae,Salvelinus namaycush,111991,4889342,382741,ekmoody,2017-01-03 20:03:40 UTC,2017-03-17 17:53:48 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/4889342,https://static.inaturalist.org/photos/5945954/medium.jpeg?1483473140,FALSE,FALSE,FALSE,Wisconsin,
20130401,43.0371068,-77.4814445,2013-04-01 11:37:00 UTC,Eastern Time (US & Canada),,Brown Trout,Salmonidae,Salmo trutta,47518,4891606,179426,robbuckbirder,2017-01-04 01:53:47 UTC,2017-01-04 17:26:51 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/4891606,https://static.inaturalist.org/photos/5947542/medium.jpeg?1483485159,FALSE,FALSE,FALSE,New York,Tons of photos like this from outings.
20161002,43.98530278,-73.04591389,2016-10-02 15:09:00 UTC,Eastern Time (US & Canada),,Brook Trout,Salmonidae,Salvelinus fontinalis fontinalis,238361,4908210,62306,danbeaupre,2017-01-07 19:31:16 UTC,2017-01-08 15:25:00 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/4908210,https://static.inaturalist.org/photos/5974295/medium.jpeg?1483817465,FALSE,FALSE,FALSE,Vermont,
20130620,37.2473771,-118.58428,2013-06-20 19:18:00 UTC,Mountain Time (US & Canada),,Brown Trout,Salmonidae,Salmo trutta,47518,4911162,269952,joshuagsmith,2017-01-08 05:55:44 UTC,2017-08-03 01:10:43 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/4911162,https://static.inaturalist.org/photos/5978762/medium.jpg?1483854921,FALSE,FALSE,FALSE,California,Two individuals caught.
20160704,40.28893312,9.496835768,2016-07-04 14:35:00 UTC,Paris,,Brown Trout,Salmonidae,Salmo trutta,47518,4923891,5643,jakob,2017-01-10 17:52:46 UTC,2017-07-25 20:18:11 UTC,research,CC-BY,https://www.inaturalist.org/observations/4923891,https://static.inaturalist.org/photos/5998552/medium.jpeg?1484067934,FALSE,FALSE,FALSE,Sardegna,Pretty large fish in cold water that emerges from a karst sping
20161227,41.95766578,-124.1148072,2016-12-27 15:25:00 UTC,Pacific Time (US & Canada),FALSE,Chinook Salmon,Salmonidae,Oncorhynchus tshawytscha,54191,4934238,329176,jgarwood,2017-01-12 21:30:02 UTC,2017-04-28 03:19:28 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/4934238,https://static.inaturalist.org/photos/7385745/medium.jpeg?1492952095,FALSE,FALSE,TRUE,California,
20160722,40.882737,-109.297077,2016-07-22 14:50:00 UTC,Mountain Time (US & Canada),,Brown Trout,Salmonidae,Salmo trutta,47518,4934783,389721,zachary29,2017-01-12 23:44:33 UTC,2017-01-30 17:50:41 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/4934783,https://static.inaturalist.org/photos/6015956/medium.jpg?1484264682,FALSE,FALSE,FALSE,Utah,
20170110,43.98264667,-122.5094917,2017-01-10 20:27:14 UTC,Pacific Time (US & Canada),FALSE,Cutthroat Trout,Salmonidae,Oncorhynchus clarkii,68075,4935227,297709,zoltshmack,2017-01-13 01:42:01 UTC,2017-01-16 19:54:09 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/4935227,https://static.inaturalist.org/photos/6016580/medium.jpg?1484271742,FALSE,FALSE,FALSE,Oregon,
20170112,44.40376333,-123.753075,2017-01-12 22:49:08 UTC,Pacific Time (US & Canada),FALSE,Coho Salmon,Salmonidae,Oncorhynchus kisutch,53692,4935389,297709,zoltshmack,2017-01-13 02:50:41 UTC,2017-04-05 23:13:53 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/4935389,https://static.inaturalist.org/photos/6016834/medium.jpg?1484275871,FALSE,FALSE,FALSE,Oregon,"Near the hatchery research center 
"
20120727,38.706128,-120.083494,2012-07-27 22:39:00 UTC,Pacific Time (US & Canada),FALSE,Rainbow Trout,Salmonidae,Oncorhynchus mykiss,47516,4963232,300745,inkie,2017-01-17 19:28:43 UTC,2017-04-05 23:14:20 UTC,research,,https://www.inaturalist.org/observations/4963232,https://static.inaturalist.org/photos/6054928/medium.jpeg?1484680620,FALSE,FALSE,FALSE,California,
20160517,41.59939816,-70.57147264,2016-05-17 13:56:00 UTC,Eastern Time (US & Canada),FALSE,Brook Trout,Salmonidae,Salvelinus fontinalis,49596,4963288,391261,indiandyjones,2017-01-17 19:44:18 UTC,2017-01-20 02:42:09 UTC,research,,https://www.inaturalist.org/observations/4963288,https://static.inaturalist.org/photos/6055169/medium.jpeg?1484682211,FALSE,FALSE,FALSE,Massachusetts,
20121224,38.0042757,-122.7087725,2012-12-25 00:13:00 UTC,Pacific Time (US & Canada),FALSE,Coho Salmon,Salmonidae,Oncorhynchus kisutch,53692,4966788,20270,lorri-gong,2017-01-18 14:00:48 UTC,2018-01-17 22:09:23 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/4966788,https://static.inaturalist.org/photos/6060054/medium.jpeg?1484748021,FALSE,FALSE,FALSE,California,
20130527,41.0910847,-75.8798201,2013-05-27 14:21:00 UTC,Eastern Time (US & Canada),FALSE,Brook Trout,Salmonidae,Salvelinus fontinalis,49596,4968360,342604,peggyo,2017-01-18 20:09:26 UTC,2018-01-04 01:32:09 UTC,research,CC0,https://www.inaturalist.org/observations/4968360,https://static.inaturalist.org/photos/6061861/medium.jpeg?1484768445,FALSE,FALSE,FALSE,Pennsylvania,"I found this interesting-looking fish in Lake Frances in Nescopeck State Park in Pennsylvania.  The PA Fish and Boat Commission stock Lake Frances with brown trout and native brook trout.  This looks like it might be a tiger trout, Salmo trutta x Salvelinus fontinalis, which is a hybrid of those trout.  It was about 1.5 ft. long."
20160713,40.04188422,9.475265327,2016-07-13 00:15:00 UTC,Paris,,Mediterranean Trout,Salmonidae,Salmo cettii,111937,4973750,5643,jakob,2017-01-20 00:14:42 UTC,2017-11-25 15:32:58 UTC,research,CC-BY,https://www.inaturalist.org/observations/4973750,https://static.inaturalist.org/photos/6071340/medium.jpeg?1484870835,FALSE,FALSE,TRUE,Sardegna,
20160713,40.11183663,9.452470677,2016-07-13 11:35:00 UTC,Paris,,Mediterranean Trout,Salmonidae,Salmo cettii,111937,4978854,5643,jakob,2017-01-20 19:57:55 UTC,2017-11-25 15:32:58 UTC,research,CC-BY,https://www.inaturalist.org/observations/4978854,https://static.inaturalist.org/photos/6077359/medium.jpeg?1484935388,FALSE,FALSE,TRUE,Sardegna,In stagnant pool together with ~ 10 Natrix maura...
20170121,38.82481167,-78.199555,2017-01-21 18:37:54 UTC,Eastern Time (US & Canada),FALSE,Brook Trout,Salmonidae,Salvelinus fontinalis,49596,5004410,157587,djuth,2017-01-25 16:40:03 UTC,2017-11-10 03:46:20 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/5004410,https://static.inaturalist.org/photos/6118083/medium.jpg?1485362611,FALSE,FALSE,FALSE,Virginia,
20131029,46.3624928,-123.5669016,2013-10-29 22:28:00 UTC,Hawaii,FALSE,Chum Salmon,Salmonidae,Oncorhynchus keta,107572,5019938,25763,leecain,2017-01-29 01:31:42 UTC,2017-04-05 23:14:54 UTC,research,,https://www.inaturalist.org/observations/5019938,https://static.inaturalist.org/photos/6141883/medium.jpeg?1485653378,FALSE,FALSE,FALSE,Washington,
20161221,38.0197249,-122.7295929,2016-12-21 19:58:00 UTC,Pacific Time (US & Canada),FALSE,Coho Salmon,Salmonidae,Oncorhynchus kisutch,53692,5022035,40229,carrion,2017-01-29 15:20:49 UTC,2017-04-05 23:14:57 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/5022035,https://static.inaturalist.org/photos/6145426/medium.jpg?1485702668,FALSE,FALSE,FALSE,California,
20161221,38.0197249,-122.7295929,2016-12-21 19:49:00 UTC,Pacific Time (US & Canada),FALSE,Coho Salmon,Salmonidae,Oncorhynchus kisutch,53692,5022036,40229,carrion,2017-01-29 15:20:49 UTC,2017-04-05 23:14:57 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/5022036,https://static.inaturalist.org/photos/6145429/medium.jpeg?1485702675,FALSE,FALSE,FALSE,California,
20161221,38.0197249,-122.7295929,2016-12-21 19:49:00 UTC,Pacific Time (US & Canada),FALSE,Coho Salmon,Salmonidae,Oncorhynchus kisutch,53692,5022037,40229,carrion,2017-01-29 15:20:50 UTC,2017-04-05 23:14:57 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/5022037,https://static.inaturalist.org/photos/6145428/medium.jpeg?1485702674,FALSE,FALSE,FALSE,California,
20161212,38.0042757,-122.7087725,2016-12-12 21:23:00 UTC,Pacific Time (US & Canada),FALSE,Coho Salmon,Salmonidae,Oncorhynchus kisutch,53692,5022040,40229,carrion,2017-01-29 15:20:50 UTC,2017-06-25 03:04:36 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/5022040,https://static.inaturalist.org/photos/6145438/medium.jpeg?1485702700,FALSE,FALSE,FALSE,California,
20150624,46.014208,-123.9201885,2015-06-24 18:03:19 UTC,Pacific Time (US & Canada),FALSE,Chum Salmon,Salmonidae,Oncorhynchus keta,107572,5051600,25763,leecain,2017-02-04 17:20:46 UTC,2017-04-05 23:15:12 UTC,research,,https://www.inaturalist.org/observations/5051600,https://static.inaturalist.org/photos/6191897/medium.jpg?1486228855,FALSE,FALSE,FALSE,Oregon,
20140807,42.26163487,-123.4469364,2014-08-07 21:05:07 UTC,Pacific Time (US & Canada),FALSE,Coho Salmon,Salmonidae,Oncorhynchus kisutch,53692,5051608,25763,leecain,2017-02-04 17:22:49 UTC,2017-04-05 23:15:12 UTC,research,,https://www.inaturalist.org/observations/5051608,https://static.inaturalist.org/photos/6191920/medium.jpg?1486228991,FALSE,FALSE,FALSE,Oregon,
20140807,42.26177187,-123.446998,2014-08-07 21:15:43 UTC,Pacific Time (US & Canada),FALSE,Cutthroat Trout,Salmonidae,Oncorhynchus clarkii,68075,5051617,25763,leecain,2017-02-04 17:24:03 UTC,2017-02-07 20:37:32 UTC,research,,https://www.inaturalist.org/observations/5051617,https://static.inaturalist.org/photos/6191934/medium.jpg?1486229076,FALSE,FALSE,FALSE,Oregon,
20170101,-41.807079,172.846892,2016-12-31 22:33:00 UTC,Wellington,,Brown Trout,Salmonidae,Salmo trutta,47518,5056468,58459,aunty,2017-02-05 09:40:07 UTC,2017-02-12 09:08:17 UTC,research,CC-BY-NC,http://naturewatch.org.nz/observations/5056468,https://static.inaturalist.org/photos/6200174/medium.jpeg?1486287609,FALSE,FALSE,FALSE,Nelson,
20170205,39.9723534,-105.2233755,2017-02-05 17:22:26 UTC,Mountain Time (US & Canada),,Brown Trout,Salmonidae,Salmo trutta,47518,5057509,399422,irishninja,2017-02-05 17:24:08 UTC,2017-02-10 21:14:05 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/5057509,https://static.inaturalist.org/photos/6202669/medium.jpeg?1486321995,FALSE,FALSE,FALSE,Colorado,44 degrees air temp.
20170205,39.97240545,-105.2233748,2017-02-05 17:53:17 UTC,Mountain Time (US & Canada),,Brown Trout,Salmonidae,Salmo trutta,47518,5057642,399422,irishninja,2017-02-05 18:03:20 UTC,2017-02-21 21:39:31 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/5057642,https://static.inaturalist.org/photos/6202639/medium.jpeg?1486321782,FALSE,FALSE,FALSE,Colorado,"46 air temp, aprox 10in"
20160102,38.00327289,-122.7087235,2016-01-02 09:02:00 UTC,Pacific Time (US & Canada),FALSE,Coho Salmon,Salmonidae,Oncorhynchus kisutch,53692,5062153,78845,mazer,2017-02-06 07:59:13 UTC,2018-01-17 22:09:02 UTC,research,,https://www.inaturalist.org/observations/5062153,https://static.inaturalist.org/photos/6209401/medium.jpeg?1486367905,FALSE,FALSE,FALSE,California,spawning
20160625,33.82087039,-109.5690672,2016-06-25 16:08:51 UTC,Mountain Time (US & Canada),,Apache Trout,Salmonidae,Oncorhynchus apache,107567,5079413,403539,sjpetre,2017-02-09 16:36:31 UTC,2017-07-17 12:51:57 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/5079413,https://static.inaturalist.org/photos/6237422/medium.jpeg?1486658200,FALSE,FALSE,TRUE,Arizona,
20080722,37.23250757,-118.9911134,2008-07-22 10:44:00 UTC,Pacific Time (US & Canada),FALSE,Rainbow Trout,Salmonidae,Oncorhynchus mykiss,47516,5095322,5504,amplex4love,2017-02-12 10:04:00 UTC,2017-04-05 23:15:57 UTC,research,CC-BY,https://www.inaturalist.org/observations/5095322,https://static.inaturalist.org/photos/6261145/medium.jpeg?1486893378,FALSE,FALSE,FALSE,California,Rainbow x Golden Hybrid
20170218,53.12998508,-1.810898781,2017-02-18 12:24:00 UTC,UTC,,Grayling,Salmonidae,Thymallus thymallus,114127,5143306,350459,stephen54,2017-02-20 20:08:38 UTC,2017-11-23 23:16:32 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/5143306,https://static.inaturalist.org/photos/6333060/medium.jpeg?1487619770,FALSE,FALSE,FALSE,England,
20170221,43.28488786,-123.3545276,2017-02-22 00:42:51 UTC,Pacific Time (US & Canada),FALSE,Rainbow Trout,Salmonidae,Oncorhynchus mykiss,47516,5151040,99753,rebeccalexa,2017-02-22 00:45:05 UTC,2017-04-21 05:21:29 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/5151040,https://static.inaturalist.org/photos/6344787/medium.jpeg?1487724328,FALSE,FALSE,FALSE,Oregon,Several of both sexes of steelhead salmon making their way up the fish ladder. Most have been in excess of 24 inches long.
20120717,39.39375459,-78.94844055,2012-07-18 01:28:00 UTC,Hawaii,FALSE,Brook Trout,Salmonidae,Salvelinus fontinalis,49596,5158725,410670,steven_wilson,2017-02-23 03:24:18 UTC,2017-11-10 04:03:46 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/5158725,https://static.inaturalist.org/photos/6357514/medium.jpg?1487820081,FALSE,FALSE,FALSE,West Virginia,
20151109,39.58943525,-79.86352444,2015-11-09 17:00:00 UTC,Eastern Time (US & Canada),,Brown Trout,Salmonidae,Salmo trutta,47518,5181003,410670,steven_wilson,2017-02-26 05:08:15 UTC,2017-02-26 05:09:32 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/5181003,https://static.inaturalist.org/photos/6390497/medium.jpg?1488085082,FALSE,FALSE,FALSE,West Virginia,
20170211,38.71958173,-123.0006364,2017-02-11 11:26:00 UTC,Pacific Time (US & Canada),FALSE,Rainbow Trout,Salmonidae,Oncorhynchus mykiss,47516,5208010,282714,birkin,2017-03-02 01:08:45 UTC,2017-04-05 23:17:07 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/5208010,https://static.inaturalist.org/photos/6430155/medium.jpeg?1488416399,FALSE,FALSE,FALSE,California,Observed during the Steelhead Festival !
20131110,40.32004575,-105.6029785,2013-11-10 21:18:00 UTC,Central Time (US & Canada),,Brown Trout,Salmonidae,Salmo trutta,47518,5215194,257635,skrentnyjeff,2017-03-03 05:23:35 UTC,2017-03-03 13:03:49 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/5215194,https://static.inaturalist.org/photos/6441477/medium.jpg?1488518571,FALSE,FALSE,FALSE,Colorado,"Brown Trout (Salmo trutta) Sprauge Lake Rocky Mountain National Park Larimer County CO November 2013 Week #46 Jeff Skrentny IMG_7292

Brown Trout (Salmo trutta) Sprauge Lake Rocky Mountain National Park Larimer County CO November 2013 Week #46 Jeff Skrentny IMG_7291"
