observed_on,latitude,longitude,time_observed_at,time_zone,out_of_range,common_name,taxon_family_name,scientific_name,taxon_id,id,user_id,user_login,created_at,updated_at,quality_grade,license,url,image_url,id_please,captive_cultivated,coordinates_obscured,place_state_name,description
20141118,48.61508,-122.440224,2014-11-18 18:05:46 UTC,Pacific Time (US & Canada),FALSE,Chum Salmon,Salmonidae,Oncorhynchus keta,107572,1485286,81291,tosteve,2015-05-13 19:12:09 UTC,2017-04-05 22:44:36 UTC,research,CC-BY,http://www.inaturalist.org/observations/1485286,https://static.inaturalist.org/photos/1840761/medium.jpg?1431544332,FALSE,FALSE,FALSE,Washington,
20150222,-41.11586117,175.0614778,2015-02-22 01:42:51 UTC,Wellington,,Brown Trout,Salmonidae,Salmo trutta,47518,1527891,103892,moynihac,2015-05-22 23:23:22 UTC,2017-12-03 23:05:46 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1527891,https://static.inaturalist.org/photos/1893153/medium.jpg?1432337106,TRUE,FALSE,FALSE,Wellington,
20150524,36.82415,-107.6403283,2015-05-24 21:42:27 UTC,Mountain Time (US & Canada),,Brown Trout,Salmonidae,Salmo trutta,47518,1546077,3288,danjleavitt,2015-05-26 03:05:54 UTC,2017-04-25 11:05:52 UTC,research,,http://www.inaturalist.org/observations/1546077,https://static.inaturalist.org/photos/1915093/medium.jpg?1432609614,FALSE,FALSE,FALSE,New Mexico,
20150523,46.657948,-121.360165,2015-05-24 01:23:56 UTC,Pacific Time (US & Canada),FALSE,Rainbow Trout,Salmonidae,Oncorhynchus mykiss,47516,1551892,105848,rivermalisha,2015-05-27 15:13:01 UTC,2017-11-25 16:01:59 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1551892,https://static.inaturalist.org/photos/1922403/medium.?1432740494,FALSE,FALSE,FALSE,Washington,
20150523,46.657948,-121.360165,2015-05-23 20:34:35 UTC,Pacific Time (US & Canada),FALSE,Rainbow Trout,Salmonidae,Oncorhynchus mykiss,47516,1551894,105848,rivermalisha,2015-05-27 15:13:04 UTC,2017-11-25 16:02:00 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1551894,https://static.inaturalist.org/photos/1922407/medium.?1432740694,FALSE,FALSE,FALSE,Washington,
20150523,46.657948,-121.360165,2015-05-23 20:09:16 UTC,Pacific Time (US & Canada),FALSE,Rainbow Trout,Salmonidae,Oncorhynchus mykiss,47516,1551895,105848,rivermalisha,2015-05-27 15:13:05 UTC,2017-11-25 16:02:00 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1551895,https://static.inaturalist.org/photos/1922412/medium.?1432740582,FALSE,FALSE,FALSE,Washington,
20150221,37.92453833,-122.247375,2015-02-22 00:18:09 UTC,Mountain Time (US & Canada),FALSE,Rainbow Trout,Salmonidae,Oncorhynchus mykiss,47516,1562909,106723,amarsh,2015-05-30 03:21:46 UTC,2017-04-05 22:45:28 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1562909,https://static.inaturalist.org/photos/1935039/medium.jpg?1432956165,FALSE,FALSE,FALSE,California,
20150531,-40.38085833,175.6174,2015-05-31 09:36:20 UTC,Wellington,,Brown Trout,Salmonidae,Salmo trutta,47518,1566496,57717,adzebill,2015-05-31 10:47:35 UTC,2016-12-27 01:09:50 UTC,research,CC-BY,http://www.inaturalist.org/observations/1566496,https://static.inaturalist.org/photos/1939289/medium.jpg?1433069280,FALSE,FALSE,FALSE,Manawatu-Wanganui,"On Massey campus, spotlighting in Turitea Stream. "
20150529,41.572121,-71.720738,2015-05-29 21:25:58 UTC,Eastern Time (US & Canada),FALSE,Brook Trout,Salmonidae,Salvelinus fontinalis,49596,1578375,43522,stevezakur,2015-06-02 16:11:23 UTC,2016-01-01 20:00:45 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1578375,https://static.inaturalist.org/photos/1950427/medium.jpg?1433261499,FALSE,FALSE,FALSE,Rhode Island,Wild brook trout caught in the Wood River
20150605,37.89609722,-122.7091194,2015-06-05 16:14:34 UTC,Pacific Time (US & Canada),FALSE,Rainbow Trout,Salmonidae,Oncorhynchus mykiss,47516,1595446,2692,kestrel,2015-06-05 21:27:09 UTC,2017-04-05 22:45:46 UTC,research,CC0,http://www.inaturalist.org/observations/1595446,https://static.inaturalist.org/photos/1962648/medium.jpeg?1433539654,FALSE,FALSE,FALSE,California,
20150607,43.451919,-73.325779,2015-06-07 11:38:00 UTC,Eastern Time (US & Canada),,Brown Trout,Salmonidae,Salmo trutta,47518,1606342,105811,adkbrookie,2015-06-08 14:00:05 UTC,2015-06-11 00:34:34 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1606342,https://static.inaturalist.org/photos/1975360/medium.jpg?1433772009,FALSE,FALSE,FALSE,New York,
20150609,38.43156172,-79.64127702,2015-06-09 17:40:00 UTC,Eastern Time (US & Canada),FALSE,Brook Trout,Salmonidae,Salvelinus fontinalis,49596,1615481,79060,benzintr,2015-06-10 19:33:20 UTC,2017-11-09 20:54:09 UTC,research,,http://www.inaturalist.org/observations/1615481,https://static.inaturalist.org/photos/1985208/medium.JPG?1433964810,FALSE,FALSE,TRUE,Virginia,
20150609,38.5586,-79.614583,2015-06-09 20:16:00 UTC,Eastern Time (US & Canada),FALSE,Brook Trout,Salmonidae,Salvelinus fontinalis,49596,1615507,79060,benzintr,2015-06-10 19:38:21 UTC,2017-11-09 20:54:10 UTC,research,,http://www.inaturalist.org/observations/1615507,https://static.inaturalist.org/photos/1985249/medium.JPG?1433965105,FALSE,FALSE,FALSE,Virginia,
20150614,44.241662,19.887854,2015-06-14 09:43:57 UTC,Belgrade,,Brown Trout,Salmonidae,Salmo trutta,47518,1631686,89890,alderash,2015-06-14 15:12:34 UTC,2017-04-22 21:31:29 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1631686,https://static.inaturalist.org/photos/2001278/medium.jpg?1434294816,FALSE,FALSE,FALSE,,
20150610,41.55882273,-78.21175408,2015-06-10 20:25:07 UTC,Eastern Time (US & Canada),FALSE,Brook Trout,Salmonidae,Salvelinus fontinalis,49596,1644106,79051,jalemon,2015-06-18 13:30:55 UTC,2017-11-25 15:15:11 UTC,research,,http://www.inaturalist.org/observations/1644106,https://static.inaturalist.org/photos/2017143/medium.jpg?1434634292,FALSE,FALSE,TRUE,Pennsylvania,North Creek
20150608,46.402118,13.706025,2015-06-08 08:53:07 UTC,Ljubljana,,Marble trout,Salmonidae,Salmo marmoratus,111946,1681617,81949,trcarlisle,2015-06-24 11:47:43 UTC,2017-11-17 17:26:53 UTC,research,CC-BY-NC-SA,http://www.inaturalist.org/observations/1681617,https://static.inaturalist.org/photos/2041842/medium.jpg?1444453149,FALSE,FALSE,FALSE,Goriška,
20150610,40.476007,-76.622171,2015-06-10 20:53:52 UTC,Eastern Time (US & Canada),FALSE,Brook Trout,Salmonidae,Salvelinus fontinalis,49596,1731493,114381,troutbum1374,2015-07-07 02:27:42 UTC,2017-11-25 15:15:03 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1731493,https://static.inaturalist.org/photos/2098050/medium.jpg?1436236065,FALSE,FALSE,FALSE,Pennsylvania,Caught on a #16 sulfur dun 
20150610,40.47617833,-76.62301667,2015-06-10 21:14:46 UTC,Eastern Time (US & Canada),,Brown Trout,Salmonidae,Salmo trutta,47518,1731569,114381,troutbum1374,2015-07-07 03:01:40 UTC,2017-11-25 15:15:04 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1731569,https://static.inaturalist.org/photos/2098156/medium.jpg?1436238108,FALSE,FALSE,FALSE,Pennsylvania,
20150610,40.47618833,-76.62297833,2015-06-10 21:27:56 UTC,Eastern Time (US & Canada),FALSE,Brook Trout,Salmonidae,Salvelinus fontinalis,49596,1731570,114381,troutbum1374,2015-07-07 03:00:30 UTC,2017-11-09 21:02:53 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1731570,https://static.inaturalist.org/photos/2098158/medium.jpg?1436238111,FALSE,FALSE,FALSE,Pennsylvania,Caught on #16 sulfur dun
20150204,40.27304667,-76.41403833,2015-02-04 14:30:40 UTC,Eastern Time (US & Canada),,Brown Trout,Salmonidae,Salmo trutta,47518,1731601,114381,troutbum1374,2015-07-07 03:10:35 UTC,2017-11-25 15:15:06 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1731601,https://static.inaturalist.org/photos/2098205/medium.jpg?1436238711,FALSE,FALSE,FALSE,Pennsylvania,
20141203,40.273195,-76.41400833,2014-12-03 18:41:22 UTC,Eastern Time (US & Canada),,Brown Trout,Salmonidae,Salmo trutta,47518,1731619,114381,troutbum1374,2015-07-07 03:15:58 UTC,2017-11-09 21:02:54 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1731619,https://static.inaturalist.org/photos/2098235/medium.jpg?1436238901,FALSE,FALSE,FALSE,Pennsylvania,
20150701,41.72163,-77.786422,2015-07-01 18:30:00 UTC,Eastern Time (US & Canada),FALSE,Brook Trout,Salmonidae,Salvelinus fontinalis,49596,1733346,114541,drosatti,2015-07-07 21:03:46 UTC,2017-11-09 21:03:00 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1733346,https://static.inaturalist.org/photos/2100575/medium.jpg?1436303031,FALSE,FALSE,FALSE,Pennsylvania,I caught this on 7/1/15 in a very small mountain spring fed stream. Caught on a small caddis fly.
20150701,41.72163,-77.786422,2015-07-01 18:30:00 UTC,Eastern Time (US & Canada),FALSE,Brook Trout,Salmonidae,Salvelinus fontinalis,49596,1733356,114541,drosatti,2015-07-07 21:06:09 UTC,2017-11-09 21:03:00 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1733356,https://static.inaturalist.org/photos/2100592/medium.jpg?1436303174,FALSE,FALSE,FALSE,Pennsylvania,I caught this on 7/1/15 in a very small mountain spring fed stream. Caught on a small caddis fly.
20150708,40.47622,-76.62300833,2015-07-08 20:57:19 UTC,Eastern Time (US & Canada),FALSE,Brook Trout,Salmonidae,Salvelinus fontinalis,49596,1736400,114381,troutbum1374,2015-07-08 23:21:48 UTC,2017-11-25 15:15:07 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1736400,https://static.inaturalist.org/photos/2105010/medium.jpg?1436397778,FALSE,FALSE,FALSE,Pennsylvania,C&R on #14 Hendrickson
20150621,40.27315333,-76.41400333,2015-06-21 22:11:40 UTC,Eastern Time (US & Canada),,Brown Trout,Salmonidae,Salmo trutta,47518,1736594,114381,troutbum1374,2015-07-09 00:46:32 UTC,2017-11-30 19:00:01 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1736594,https://static.inaturalist.org/photos/2105306/medium.jpg?1436402812,FALSE,FALSE,FALSE,Pennsylvania,"Wild male brown, large specimen but typical of strain of wild brown in this creek. C&R "
20150711,36.79057991,-81.09124051,2015-07-11 18:18:00 UTC,Eastern Time (US & Canada),FALSE,Brook Trout,Salmonidae,Salvelinus fontinalis,49596,1747946,79060,benzintr,2015-07-12 13:54:45 UTC,2015-10-29 16:04:16 UTC,research,,http://www.inaturalist.org/observations/1747946,https://static.inaturalist.org/photos/2121020/medium.JPG?1436709293,FALSE,FALSE,TRUE,Virginia,
20150712,40.29615333,-76.42939667,2015-07-12 18:07:39 UTC,Eastern Time (US & Canada),,Brown Trout,Salmonidae,Salmo trutta,47518,1749493,114381,troutbum1374,2015-07-12 20:42:16 UTC,2017-11-25 15:15:00 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1749493,https://static.inaturalist.org/photos/2123027/medium.jpg?1436733756,FALSE,FALSE,FALSE,Pennsylvania,"C&R on a green weenie, not typical of wild trout I usually  observe in this creek"
20150626,46.642987,-121.387391,2015-06-26 19:54:28 UTC,Pacific Time (US & Canada),FALSE,Rainbow Trout,Salmonidae,Oncorhynchus mykiss,47516,1754366,105848,rivermalisha,2015-07-14 04:14:27 UTC,2017-11-25 16:02:29 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1754366,https://static.inaturalist.org/photos/2129740/medium.JPG?1436847277,FALSE,FALSE,FALSE,Washington,
20150626,46.642987,-121.387391,2015-06-26 20:40:59 UTC,Pacific Time (US & Canada),FALSE,Rainbow Trout,Salmonidae,Oncorhynchus mykiss,47516,1754391,105848,rivermalisha,2015-07-14 04:20:22 UTC,2017-11-27 13:36:52 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1754391,https://static.inaturalist.org/photos/2129774/medium.JPG?1436847636,FALSE,FALSE,FALSE,Washington,
20150614,46.553662,-118.175587,2015-06-14 17:07:14 UTC,Pacific Time (US & Canada),FALSE,Rainbow Trout,Salmonidae,Oncorhynchus mykiss,47516,1754394,105848,rivermalisha,2015-07-14 04:23:40 UTC,2017-11-27 13:36:56 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1754394,https://static.inaturalist.org/photos/2129782/medium.JPG?1436847827,FALSE,FALSE,FALSE,Washington,
20150716,43.21683422,-75.64695361,2015-07-16 14:06:57 UTC,Eastern Time (US & Canada),FALSE,Brook Trout,Salmonidae,Salvelinus fontinalis,49596,1769402,80859,pmiller3825,2015-07-16 17:21:24 UTC,2017-09-29 19:06:02 UTC,research,,http://www.inaturalist.org/observations/1769402,https://static.inaturalist.org/photos/2139699/medium.jpg?1437067323,FALSE,FALSE,TRUE,New York,
20150717,38.24948019,-79.37918138,2015-07-17 14:22:00 UTC,Eastern Time (US & Canada),FALSE,Brook Trout,Salmonidae,Salvelinus fontinalis,49596,1773717,79060,benzintr,2015-07-17 22:19:03 UTC,2017-11-09 21:05:38 UTC,research,,http://www.inaturalist.org/observations/1773717,https://static.inaturalist.org/photos/2145752/medium.JPG?1437171555,FALSE,FALSE,TRUE,Virginia,
20150717,38.34220416,-79.21465297,2015-07-17 15:26:00 UTC,Eastern Time (US & Canada),FALSE,Brook Trout,Salmonidae,Salvelinus fontinalis,49596,1773732,79060,benzintr,2015-07-17 22:22:15 UTC,2017-11-09 21:05:38 UTC,research,,http://www.inaturalist.org/observations/1773732,https://static.inaturalist.org/photos/2145770/medium.JPG?1437171745,FALSE,FALSE,TRUE,Virginia,
20150720,40.60269167,-76.39493667,2015-07-20 23:46:07 UTC,Eastern Time (US & Canada),FALSE,Brook Trout,Salmonidae,Salvelinus fontinalis,49596,1785129,114381,troutbum1374,2015-07-21 02:53:22 UTC,2017-11-09 21:06:44 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1785129,https://static.inaturalist.org/photos/2160837/medium.jpg?1437447230,FALSE,FALSE,FALSE,Pennsylvania,
20150720,40.60262167,-76.39506667,2015-07-20 23:48:42 UTC,Eastern Time (US & Canada),FALSE,Brook Trout,Salmonidae,Salvelinus fontinalis,49596,1785137,114381,troutbum1374,2015-07-21 02:55:38 UTC,2017-11-09 21:06:44 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1785137,https://static.inaturalist.org/photos/2160846/medium.jpg?1437447389,FALSE,FALSE,FALSE,Pennsylvania,
20130807,39.606315,-120.633202,2013-08-07 18:07:38 UTC,Pacific Time (US & Canada),FALSE,Rainbow Trout,Salmonidae,Oncorhynchus mykiss,47516,1793706,16101,dpom,2015-07-23 21:33:07 UTC,2017-04-05 22:47:16 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1793706,https://static.inaturalist.org/photos/2173297/medium.JPG?1437687202,FALSE,FALSE,FALSE,California,
20150725,38.706805,-120.083375,2015-07-25 19:03:33 UTC,Pacific Time (US & Canada),FALSE,Rainbow Trout,Salmonidae,Oncorhynchus mykiss,47516,1801509,3193,nawloomis,2015-07-25 20:26:09 UTC,2017-04-05 22:47:20 UTC,research,CC-BY-NC-ND,http://www.inaturalist.org/observations/1801509,https://static.inaturalist.org/photos/2181908/medium.jpg?1437855976,TRUE,FALSE,FALSE,California,Is this a rainbow trout?
20150801,46.48112346,-122.7355929,2015-08-01 12:57:28 UTC,Pacific Time (US & Canada),FALSE,Rainbow Trout,Salmonidae,Oncorhynchus mykiss,47516,1823505,105848,rivermalisha,2015-08-01 22:48:25 UTC,2017-04-05 22:47:30 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1823505,https://static.inaturalist.org/photos/2212058/medium.jpg?1438469346,FALSE,FALSE,FALSE,Washington,Hatchery Steelhead
20150809,47.71298667,14.83156833,2015-08-09 10:26:30 UTC,Berlin,,Brown Trout,Salmonidae,Salmo trutta,47518,1849421,41823,markkir,2015-08-10 04:53:54 UTC,2015-09-26 15:33:41 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1849421,https://static.inaturalist.org/photos/2247819/medium.JPG?1439182465,TRUE,FALSE,FALSE,Steiermark,
20150729,47.48739,-117.575762,2015-07-30 03:34:57 UTC,Pacific Time (US & Canada),FALSE,Rainbow Trout,Salmonidae,Oncorhynchus mykiss,47516,1851351,107672,red_wolf,2015-08-10 21:26:14 UTC,2017-05-20 23:36:43 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1851351,https://static.inaturalist.org/photos/2250360/medium.JPG?1439242005,FALSE,FALSE,FALSE,Washington,A rainbow trout
20150813,43.76290746,-122.4754788,2015-08-13 19:23:24 UTC,Pacific Time (US & Canada),FALSE,Rainbow Trout,Salmonidae,Oncorhynchus mykiss,47516,1859879,122568,kyle5,2015-08-13 23:03:06 UTC,2017-04-05 22:47:54 UTC,research,,http://www.inaturalist.org/observations/1859879,https://static.inaturalist.org/photos/2262518/medium.jpg?1439506991,FALSE,FALSE,TRUE,Oregon,Upper Willamette River
20150815,40.51895333,-76.47715,2015-08-15 21:12:15 UTC,Eastern Time (US & Canada),FALSE,Brook Trout,Salmonidae,Salvelinus fontinalis,49596,1869795,114381,troutbum1374,2015-08-17 21:54:07 UTC,2018-01-08 03:46:10 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1869795,https://static.inaturalist.org/photos/2276417/medium.jpg?1439848473,FALSE,FALSE,FALSE,Pennsylvania,
20150812,44.12782362,-121.333968,2015-08-13 03:24:44 UTC,Pacific Time (US & Canada),FALSE,Rainbow Trout,Salmonidae,Oncorhynchus mykiss,47516,1873341,105848,rivermalisha,2015-08-19 04:44:06 UTC,2017-04-05 22:48:02 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1873341,https://static.inaturalist.org/photos/2281475/medium.?1439959550,FALSE,FALSE,FALSE,Oregon,
20150812,44.12766287,-121.3341897,2015-08-13 03:28:30 UTC,Pacific Time (US & Canada),FALSE,Rainbow Trout,Salmonidae,Oncorhynchus mykiss,47516,1873355,105848,rivermalisha,2015-08-19 04:51:24 UTC,2017-04-05 22:48:02 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1873355,https://static.inaturalist.org/photos/2281488/medium.?1439960028,FALSE,FALSE,FALSE,Oregon,
20150808,38.52569859,-78.51706944,2015-08-08 11:45:00 UTC,Eastern Time (US & Canada),FALSE,Brook Trout,Salmonidae,Salvelinus fontinalis,49596,1878470,125718,tigranmetz,2015-08-21 12:36:55 UTC,2017-11-09 21:13:45 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1878470,https://static.inaturalist.org/photos/2289102/medium.JPG?1440160618,FALSE,FALSE,TRUE,Virginia,"5.5 inches

Caught on a #16 Mr. Rapidan dry fly."
20140902,46.645312,-60.952857,2014-09-02 15:39:38 UTC,Atlantic Time (Canada),,Brown Trout,Salmonidae,Salmo trutta,47518,1913186,112902,cdorsay,2015-09-02 22:03:42 UTC,2017-10-17 18:46:16 UTC,research,CC-BY-NC,http://inaturalist.ca/observations/1913186,https://static.inaturalist.org/photos/2336290/medium.JPG?1441231437,FALSE,FALSE,FALSE,,
20150801,40.920758,-109.438806,2015-08-01 19:06:05 UTC,Central Time (US & Canada),,Brown Trout,Salmonidae,Salmo trutta,47518,1914605,111379,cmus,2015-09-03 14:08:10 UTC,2017-11-27 13:28:16 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1914605,https://static.inaturalist.org/photos/2338594/medium.jpg?1441289298,FALSE,FALSE,FALSE,Utah,"Beautiful specimens. Caught on the green river, Utah. "
20150903,44.25262,-114.4938283,2015-09-03 18:10:33 UTC,Mountain Time (US & Canada),,Westslope Cutthroat Trout,Salmonidae,Oncorhynchus clarkii lewisi,237535,1927180,2281,cullen,2015-09-08 13:54:00 UTC,2015-10-13 00:28:05 UTC,research,CC0,http://www.inaturalist.org/observations/1927180,https://static.inaturalist.org/photos/2357069/medium.jpg?1441720458,FALSE,FALSE,FALSE,Idaho,
20150828,47.17064528,-122.2180329,2015-08-28 17:05:04 UTC,Pacific Time (US & Canada),FALSE,Pink Salmon,Salmonidae,Oncorhynchus gorbuscha,107570,1931960,105848,rivermalisha,2015-09-10 03:03:17 UTC,2017-08-16 00:03:19 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1931960,https://static.inaturalist.org/photos/2363654/medium.?1441854247,FALSE,FALSE,FALSE,Washington,
20150916,41.29726407,-75.6261768,2015-09-16 15:33:53 UTC,Eastern Time (US & Canada),,Brown Trout,Salmonidae,Salmo trutta,47518,1954707,132572,jbwitten,2015-09-17 12:58:11 UTC,2017-11-25 15:13:04 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1954707,https://static.inaturalist.org/photos/2396122/medium.jpg?1442512279,FALSE,FALSE,FALSE,Pennsylvania,Spring Brook Crk. Day's first fish.
20150916,41.30035791,-75.63392803,2015-09-16 16:12:40 UTC,Eastern Time (US & Canada),FALSE,Brook Trout,Salmonidae,Salvelinus fontinalis,49596,1954708,132572,jbwitten,2015-09-17 12:57:47 UTC,2017-11-09 21:22:28 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1954708,https://static.inaturalist.org/photos/2396129/medium.jpg?1442512439,FALSE,FALSE,FALSE,Pennsylvania,Spring Brook Crk
20150916,41.29924246,-75.63077415,2015-09-16 16:31:55 UTC,Eastern Time (US & Canada),FALSE,Brook Trout,Salmonidae,Salvelinus fontinalis,49596,1954709,132572,jbwitten,2015-09-17 12:58:12 UTC,2017-11-09 21:22:28 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1954709,https://static.inaturalist.org/photos/2404583/medium.?1442687669,FALSE,FALSE,FALSE,Pennsylvania,
20150916,41.29922609,-75.63104094,2015-09-16 17:07:06 UTC,Eastern Time (US & Canada),FALSE,Brook Trout,Salmonidae,Salvelinus fontinalis,49596,1954710,132572,jbwitten,2015-09-17 12:57:49 UTC,2017-11-09 21:22:28 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1954710,https://static.inaturalist.org/photos/2396124/medium.jpg?1442512338,FALSE,FALSE,FALSE,Pennsylvania,
20150813,43.72733813,-122.5374734,2015-08-13 19:21:03 UTC,Pacific Time (US & Canada),FALSE,Rainbow Trout,Salmonidae,Oncorhynchus mykiss,47516,1956369,122243,ksmithtu,2015-09-17 23:01:32 UTC,2017-04-05 22:48:47 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1956369,https://static.inaturalist.org/photos/2397452/medium.jpg?1442530903,FALSE,FALSE,TRUE,Oregon,
20150917,41.306018,-75.613547,2015-09-17 13:48:03 UTC,Eastern Time (US & Canada),FALSE,Brook Trout,Salmonidae,Salvelinus fontinalis,49596,1961705,134370,lagness,2015-09-19 12:25:48 UTC,2017-11-09 21:22:39 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1961705,https://static.inaturalist.org/photos/2403599/medium.jpg?1442665553,FALSE,FALSE,FALSE,Pennsylvania,This was a net full!
20150917,41.305059,-75.626623,2015-09-17 13:48:21 UTC,Eastern Time (US & Canada),FALSE,Brook Trout,Salmonidae,Salvelinus fontinalis,49596,1961706,134370,lagness,2015-09-19 12:25:26 UTC,2017-11-09 21:22:39 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1961706,https://static.inaturalist.org/photos/2403600/medium.jpg?1442665558,FALSE,FALSE,FALSE,Pennsylvania,Little guy!
20150917,41.310086,-75.610286,2015-09-17 13:48:40 UTC,Eastern Time (US & Canada),FALSE,Brook Trout,Salmonidae,Salvelinus fontinalis,49596,1961707,134370,lagness,2015-09-19 12:25:31 UTC,2017-11-09 21:22:39 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1961707,https://static.inaturalist.org/photos/2403601/medium.jpg?1442665554,FALSE,FALSE,FALSE,Pennsylvania,Very healthy 
20150917,41.304872,-75.612144,2015-09-17 13:48:55 UTC,Eastern Time (US & Canada),,Brown Trout,Salmonidae,Salmo trutta,47518,1961708,134370,lagness,2015-09-19 12:25:39 UTC,2017-11-09 21:22:39 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1961708,https://static.inaturalist.org/photos/2403602/medium.jpg?1442665570,FALSE,FALSE,FALSE,Pennsylvania,Nice parr markings!
20150926,51.052537,-114.123015,2015-09-26 18:00:00 UTC,Mountain Time (US & Canada),,Brown Trout,Salmonidae,Salmo trutta,47518,2002052,34719,rbbrummitt,2015-09-26 19:47:58 UTC,2017-11-20 02:57:34 UTC,research,CC-BY-NC,http://inaturalist.ca/observations/2002052,https://static.inaturalist.org/photos/2436031/medium.jpg?1443296955,FALSE,FALSE,FALSE,,
20151003,40.235424,-77.562731,2015-10-03 18:42:14 UTC,Eastern Time (US & Canada),,Brown Trout,Salmonidae,Salmo trutta,47518,2066688,134167,albud1962,2015-10-04 12:07:37 UTC,2017-11-09 21:26:15 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/2066688,https://static.inaturalist.org/photos/2473690/medium.jpg?1443960470,FALSE,FALSE,FALSE,Pennsylvania,Catching more Browns in this watershed previously only Brook trout.
20151006,36.78286639,-81.15120482,2015-10-06 18:43:00 UTC,Eastern Time (US & Canada),FALSE,Brook Trout,Salmonidae,Salvelinus fontinalis,49596,2082483,79060,benzintr,2015-10-07 02:05:20 UTC,2016-04-18 02:36:31 UTC,research,,http://www.inaturalist.org/observations/2082483,https://static.inaturalist.org/photos/2490035/medium.JPG?1444183573,FALSE,FALSE,TRUE,Virginia,
20151004,40.30976139,-105.65721,2015-10-04 17:06:35 UTC,Central Time (US & Canada),FALSE,Cutthroat Trout,Salmonidae,Oncorhynchus clarkii,68075,2088656,73807,butterflies4fun,2015-10-09 03:02:21 UTC,2018-02-02 05:55:42 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/2088656,https://static.inaturalist.org/photos/2499069/medium.JPG?1444359795,TRUE,FALSE,FALSE,Colorado,Was told this was brown trout but not really sure.
20140829,58.653442,-134.916847,2014-08-29 16:32:36 UTC,Pacific Time (US & Canada),,Dolly Varden Char,Salmonidae,Salvelinus malma malma,203051,2102263,124387,takeahike,2015-10-13 00:08:00 UTC,2015-10-13 20:29:02 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/2102263,https://static.inaturalist.org/photos/2517906/medium.JPG?1444694886,FALSE,FALSE,FALSE,Alaska,
20151017,39.62390833,-77.43765333,2015-10-17 16:09:32 UTC,Eastern Time (US & Canada),,Brown Trout,Salmonidae,Salmo trutta,47518,2219343,109334,rpshane,2015-10-20 00:30:19 UTC,2017-11-09 21:30:05 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/2219343,https://static.inaturalist.org/photos/2547411/medium.jpg?1445301028,FALSE,FALSE,FALSE,Maryland,
20151017,39.62392,-77.43765333,2015-10-17 16:05:27 UTC,Eastern Time (US & Canada),,Brown Trout,Salmonidae,Salmo trutta,47518,2219344,109334,rpshane,2015-10-20 00:29:56 UTC,2017-11-09 21:30:05 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/2219344,https://static.inaturalist.org/photos/2547412/medium.jpg?1445301069,FALSE,FALSE,FALSE,Maryland,
